10000,100
0,nan
1,0
1.41393,0.00453624
1.7324,0.00594514
2.01747,0.00725457
2.24904,0.00776343
2.46459,0.00836258
2.65597,0.00931468
2.84113,0.00993425
3.00257,0.0114819
3.17099,0.0121205
3.32202,0.012561
3.47022,0.0127864
3.60405,0.0143214
3.74222,0.0161306
3.88345,0.0161475
4.01781,0.0163202
4.13758,0.0156276
4.25521,0.0177065
4.37872,0.0180974
4.49571,0.0186221
4.59813,0.0190285
4.71228,0.0196939
4.821,0.0198559
4.92264,0.0203144
5.01817,0.021629
5.12408,0.0218575
5.21881,0.0215654
5.32083,0.0221513
5.41038,0.0216552
5.49003,0.0216715
5.5757,0.0221397
5.67061,0.0223576
5.76224,0.0228615
5.85302,0.0233416
5.93377,0.0238225
6.01585,0.0239826
6.10179,0.0248821
6.18747,0.0257771
6.26241,0.0255968
6.34244,0.0247107
6.4204,0.0251931
6.50252,0.0258517
6.58673,0.0249914
6.66633,0.0257917
6.74645,0.0255394
6.82832,0.0259236
6.89041,0.0247461
6.96037,0.0249057
7.03093,0.0253917
7.09618,0.0255242
7.17121,0.0264605
7.24751,0.0271117
7.31872,0.0272228
7.40024,0.0280359
7.4746,0.0281094
7.53613,0.0281651
7.60296,0.0286838
7.67186,0.0290978
7.73934,0.0285209
7.79929,0.029556
7.85614,0.0292561
7.92178,0.0284117
7.98675,0.0290208
8.04527,0.0294086
8.10996,0.0306901
8.16965,0.0299989
8.22709,0.0311034
8.28608,0.0309202
8.34731,0.0300969
8.40155,0.0303512
8.4619,0.0312068
8.51608,0.0315037
8.5782,0.0324122
8.63445,0.0325936
8.70122,0.0343868
8.76018,0.0354223
8.81515,0.0353459
8.87592,0.0352689
8.93691,0.0351574
8.99225,0.0353333
9.04386,0.0353877
9.09609,0.0356197
9.1581,0.0362069
9.21103,0.0371565
9.26854,0.0375985
9.31445,0.0378877
9.36253,0.0386755
9.42089,0.0387949
9.47297,0.0391127
9.52541,0.040144
9.58575,0.0409252
9.63559,0.0410088
9.68728,0.0415123
9.72816,0.0413968
9.76875,0.0417409
9.81637,0.0411791
9.86938,0.040641
9.91505,0.0396646
9.974,0.0400804
