0.5,29,0.919668,0.896752,0.00652133
0.65,29,0.593926,0.546247,0.00419891
0.8,29,0.281065,0.287799,0.0028252
0.95,29,0.180256,0.169887,0.00145916
1.1,29,0.120332,0.109975,0.00117784
1.25,29,0.083678,0.0769248,0.000932568
1.4,29,0.0612624,0.0575806,0.000631382
1.55,29,0.0414432,0.0466121,0.000514707
1.7,29,0.0374508,0.0370718,0.000530007
1.85,29,0.031854,0.0309983,0.000484089
2,29,0.0258548,0.0262897,0.000443572
