0.5,29,81.2678,79.7607,0.295989
0.65,29,34.3244,33.0573,0.191462
0.8,29,15.8349,15.1175,0.0860326
0.95,29,8.60484,8.61791,0.0298025
1.1,29,5.55264,5.63084,0.0131779
1.25,29,3.90964,3.9795,0.00977833
1.4,29,2.91613,2.98313,0.00547323
1.55,29,2.32263,2.34248,0.00478716
1.7,29,1.89142,1.90422,0.0028461
1.85,29,1.58394,1.5917,0.00206373
2,29,1.36607,1.35844,0.0016783
