0.5,29,-0.976574,-0.974903,0.000315731
0.65,29,-0.91691,-0.914215,0.000323109
0.8,29,-0.850272,-0.848209,0.000217535
0.95,29,-0.783294,-0.782952,0.000186862
1.1,29,-0.721022,-0.720658,0.000136854
1.25,29,-0.664542,-0.664025,0.000153175
1.4,29,-0.613257,-0.613313,0.000127802
1.55,29,-0.567589,-0.568335,0.000119736
1.7,29,-0.527889,-0.528579,0.000110397
1.85,29,-0.49351,-0.49341,0.000106966
2,29,-0.462211,-0.462154,0.000106105
