0.5,29,0.313114,0.32283,0.0030186
0.65,29,0.427466,0.431934,0.00149578
0.8,29,0.444777,0.440013,0.0011599
0.95,29,0.429722,0.429088,0.000635465
1.1,29,0.396233,0.397377,0.000440953
1.25,29,0.354707,0.35774,0.000417654
1.4,29,0.313696,0.317993,0.000300172
1.55,29,0.278944,0.281326,0.000265899
1.7,29,0.248305,0.249039,0.000262003
1.85,29,0.22076,0.220825,0.000240803
2,29,0.196796,0.196588,0.000191617
