0.5,29,0.855343,0.884488,0.00570265
0.65,29,0.543104,0.544459,0.00431795
0.8,29,0.309884,0.293752,0.00214435
0.95,29,0.172863,0.168925,0.00139521
1.1,29,0.116642,0.11123,0.00105376
1.25,29,0.0865732,0.0794682,0.000628788
1.4,29,0.0621944,0.0599766,0.000558352
1.55,29,0.0470104,0.0469577,0.000497223
1.7,29,0.0399292,0.038311,0.000387643
1.85,29,0.0308056,0.0322764,0.00039191
2,29,0.0241992,0.0269723,0.000394241
