0.5,29,-0.973379,-0.973519,0.000273756
0.65,29,-0.915572,-0.914105,0.000250299
0.8,29,-0.848442,-0.848299,0.000157004
0.95,29,-0.782079,-0.782861,0.000143311
1.1,29,-0.720455,-0.720622,0.000123014
1.25,29,-0.664468,-0.664088,0.000129951
1.4,29,-0.613823,-0.613458,0.000107781
1.55,29,-0.568022,-0.568573,0.000127309
1.7,29,-0.528354,-0.528716,8.47531e-05
1.85,29,-0.493234,-0.493496,8.94995e-05
2,29,-0.461845,-0.462218,9.83505e-05
