0.5,29,0.335911,0.33339,0.0024222
0.65,29,0.425949,0.42706,0.00125572
0.8,29,0.441977,0.441322,0.0010158
0.95,29,0.425641,0.428571,0.000753278
1.1,29,0.39192,0.396966,0.000603187
1.25,29,0.35842,0.358115,0.000415874
1.4,29,0.317024,0.318016,0.000313397
1.55,29,0.281217,0.281743,0.000314271
1.7,29,0.248112,0.249157,0.000226975
1.85,29,0.221046,0.221238,0.000220525
2,29,0.196837,0.196685,0.000220619
