0.5,29,78.2774,78.4697,0.271484
0.65,29,33.3118,32.876,0.136972
0.8,29,15.5367,15.2606,0.0692973
0.95,29,8.86724,8.66175,0.0278653
1.1,29,5.63091,5.60582,0.0123303
1.25,29,3.93255,3.96928,0.00696824
1.4,29,2.95112,2.97894,0.0056972
1.55,29,2.33489,2.34094,0.00437939
1.7,29,1.90604,1.90876,0.00285609
1.85,29,1.59127,1.59527,0.00211622
2,29,1.3677,1.36478,0.0015136
