1.20855 , 0
1.18998 , 0.0185691
1.17486 , 0.0185358
1.1747 , 0.0131078
1.17208 , 0.010486
1.17181 , 0.00856578
1.17225 , 0.00725248
1.17398 , 0.00651455
1.17496 , 0.00582918
1.17413 , 0.00527983
1.17247 , 0.00505593
1.17331 , 0.00469155
1.17369 , 0.0043318
1.17433 , 0.00406109
1.17365 , 0.00384039
1.17227 , 0.00385047
1.17257 , 0.00362992
1.17394 , 0.00368382
1.17269 , 0.00369964
1.17359 , 0.00362245
1.1735 , 0.0034468
1.17293 , 0.00333471
1.17433 , 0.00347758
1.17333 , 0.00347629
1.17346 , 0.00333713
1.17384 , 0.00322773
1.17325 , 0.00316132
1.17292 , 0.00306417
1.17291 , 0.00295664
1.17287 , 0.00285667
1.1729 , 0.00276323
1.17265 , 0.00268718
1.17296 , 0.00262268
1.17159 , 0.00288765
1.17221 , 0.00287081
1.17179 , 0.00282111
1.17216 , 0.00276888
1.17182 , 0.00271687
1.17177 , 0.00264682
1.17237 , 0.00264977
1.17126 , 0.00281429
1.1717 , 0.00278239
1.17152 , 0.00272287
1.17161 , 0.00266175
1.17141 , 0.0026101
1.1715 , 0.00255438
1.17166 , 0.00250466
1.171 , 0.0025404
1.1713 , 0.00250638
1.17136 , 0.00245642
