9.25779 , 0
9.36632 , 0.108536
9.44617 , 0.101499
9.43771 , 0.0722674
9.45039 , 0.0573967
9.45006 , 0.0468654
9.44772 , 0.0396771
9.43795 , 0.0357255
9.43411 , 0.0317391
9.44126 , 0.029274
9.44937 , 0.0276943
9.44448 , 0.0257506
9.4421 , 0.0238063
9.4393 , 0.0222171
9.44323 , 0.0210524
9.45124 , 0.0212575
9.44804 , 0.0202223
9.43974 , 0.020795
9.44879 , 0.021653
9.44477 , 0.0209317
9.44559 , 0.019927
9.44785 , 0.019134
9.43961 , 0.0200552
9.44506 , 0.0199603
9.44424 , 0.0191628
9.44216 , 0.0185282
9.44471 , 0.0180099
9.44627 , 0.0174251
9.44675 , 0.0168204
9.44713 , 0.0162544
9.44782 , 0.0157367
9.44899 , 0.0152819
9.44747 , 0.0148901
9.45448 , 0.0160578
9.45014 , 0.016184
9.45243 , 0.0158928
9.45063 , 0.0155616
9.45238 , 0.0152475
9.45225 , 0.014852
9.44853 , 0.0149446
9.45403 , 0.0155769
9.45172 , 0.0153761
9.45299 , 0.0150686
9.45213 , 0.0147474
9.45367 , 0.0144977
9.45325 , 0.0141854
9.45192 , 0.0139437
9.45535 , 0.0140739
9.4537 , 0.0138819
9.45309 , 0.0136148
