-0.443559
-0.439504
-0.435578
-0.438706
-0.443996
-0.440166
-0.440185
-0.440608
-0.441445
-0.444582
-0.434562
-0.430134
-0.442463
-0.442842
-0.44322
-0.437787
-0.440946
-0.44233
-0.438156
-0.439734
-0.436351
-0.439284
-0.443372
-0.443293
-0.440345
-0.438593
-0.441769
-0.442085
-0.444434
-0.443754
-0.433639
-0.441927
-0.443324
-0.44316
-0.441819
-0.437853
-0.4389
-0.437066
-0.4441
-0.43888
-0.436064
-0.43655
-0.443223
-0.442648
-0.438361
-0.434034
-0.444009
-0.432996
-0.436429
-0.441928
-0.4416
-0.444717
-0.438515
-0.436777
-0.432376
-0.442271
-0.419785
-0.441892
-0.443434
-0.438146
-0.441547
-0.438765
-0.443642
-0.433312
-0.441956
-0.438944
-0.443714
-0.440667
-0.446031
-0.433353
-0.442895
-0.440325
-0.442104
-0.44002
-0.439886
-0.434479
-0.443814
-0.441385
-0.443433
-0.443708
-0.440549
-0.440378
-0.442851
-0.437057
-0.441376
-0.444616
-0.439516
-0.442446
-0.434351
-0.428083
-0.436767
-0.44396
-0.429262
-0.442377
-0.439907
-0.441709
-0.429598
-0.440998
-0.443959
-0.44446
-0.434422
-0.44095
-0.43888
-0.437225
-0.440442
-0.434659
-0.413884
-0.431151
-0.44441
-0.443446
-0.438048
-0.439568
-0.436587
-0.433056
-0.442254
-0.440074
-0.426273
-0.42626
-0.443283
-0.436165
-0.443669
-0.44339
-0.439376
-0.439233
-0.442191
-0.441219
-0.43457
-0.436158
-0.441985
-0.435875
-0.446028
-0.443265
-0.437409
-0.430952
-0.444204
-0.443268
-0.440643
-0.4392
-0.445495
-0.443293
-0.437953
-0.436361
-0.428451
-0.428175
-0.444825
-0.434822
-0.44196
-0.426178
-0.440595
-0.438572
-0.438975
-0.444031
-0.444233
-0.424691
-0.44259
-0.442024
-0.44455
-0.442294
-0.44395
-0.444132
-0.44171
-0.44173
-0.4433
-0.444064
-0.430941
-0.441868
-0.437302
-0.433461
-0.444335
-0.444189
-0.443427
-0.441792
-0.437705
-0.437994
-0.44353
-0.444209
-0.442721
-0.440184
-0.439951
-0.441581
-0.430594
-0.436272
-0.440073
-0.440523
-0.444247
-0.444933
-0.438004
-0.443671
-0.44079
-0.436397
-0.445099
-0.443731
-0.433053
-0.442343
-0.440351
-0.444755
-0.442308
-0.435077
-0.439543
-0.438261
-0.439073
